1864,10,19,Wednesday,DWR_1864_10-18.jpg
NAIRN,29.38,40,0.21,
ABERDEEN,29.39,46,0,
LEITH,?29.46,49,0.1,
ARDROSSAN,29.29,48,0.15,
GREENCASTLE,29.27,47,0.06,
SHIELDS,29.42,50,0,
SCARBOROUGH,29.43,50,0.23,
HELIGOLAND,29.68,51,0,
LIVERPOOL,29.26,50,0,
HOLYHEAD,29.12,51,0.72,
GALWAY,29.19,44,0.47,
YARMOUTH,29.52,55,0,
VALENTIA,29.03,48,0.1,
QUEENSTOWN,28.97,50,0.55,
PEMBROKE,29.11,57,0.63,
LONDON,29.41,53,0,
CAPECLEAR,29.07,48,0.45,
DOVER,29.46,57,0,
PORTSMOUTH,29.35,57,0,
WEYMOUTH,29.27,58,0,
PLYMOUTH,29.19,59,0.24,
PENZANCE,29.13,59,0.2,
BREST,29.21,61,0,
LORIENT,29.25,61,0,
ROCHEFORT,29.41,61,0,
