1864,3,24,Thursday,DWR_1864_03-21.jpg
NAIRN,29.82,45,0,
ABERDEEN,29.82,46,0,
LEITH,29.92,46,0,
ARDROSSAN,29.97,44,0,
GREENCASTLE,30,43,0,
SHIELDS,29.98,42,0,
SCARBOROUGH,29.99,39,0,
HELIGOLAND,29.91,39,0,
LIVERPOOL,30.05,40,0,
HOLYHEAD,30.02,43,0,
GALWAY,30.02,47,0,
YARMOUTH,30.04,35,0,
VALENTIA,30.01,41,0,
QUEENSTOWN,29.88,41,0,
PEMBROKE,30.06,38,0,
LONDON,30.05,34,0,
CAPECLEAR,30.01,42,0,
DOVER,30.06,44,0,
PORTSMOUTH,30.02,38,0,
WEYMOUTH,30.04,39,0,
PLYMOUTH,30.01,42,0,
PENZANCE,30.02,42,0,
BREST,29.92,43,0,
LORIENT,29.8,43,0,
ROCHEFORT,29.76,48,0,
