1864,1,13,Wednesday,DWR_1864_01-10.jpg
NAIRN,30.2,28,0,
ABERDEEN,30.27,36,0.23,
LEITH,30.3,40,0,
ARDROSSAN,30.32,40,0,
GREENCASTLE,30.22,40,0,
GALWAY,30.23,42,0.35,
VALENTIA,30.2,49,0,
CAPECLEAR,30.26,44,0,
QUEENSTOWN,30.21,45,0,
LIVERPOOL,30.39,34,0.01,
HOLYHEAD,30.35,37,0,
PEMBROKE,30.36,34,0,
PENZANCE,30.38,40,0,
BREST,30.32,41,0.12,
LORIENT,30.2,43,0.35,
ROCHEFORT,30.24,43,0.04,
PLYMOUTH,30.34,37,0,
WEYMOUTH,30.33,42,0.34,
PORTSMOUTH,30.29,42,0.4,
LONDON,30.35,37,0.14,
DOVER,30.35,40,0,
YARMOUTH,30.36,37,0,
SCARBOROUGH,30.36,34,0.35,
SHIELDS,30.38,35,0,
HELIGOLAND,30.4,28,0,
